Type_OSM,id_OSM,lon,lat,tuple Lat-lon,Catégories,Sous_Cat,name
node,476644666,3.0073866,50.6467613,"(50.6467613,3.0073866)",Public_transport,station,Mitterie
node,5407835065,3.0589008,50.6310573,"(50.6310573,3.0589008)",Entertainment,fast_food,Mixthé
node,8964306122,3.0644466,50.6335708,"(50.6335708,3.0644466)",Education,University,MJM Graphic Design
node,9151982258,3.0532541,50.6147115,"(50.6147115,3.0532541)",Shopping,clothes,Modagalia
node,5257772324,3.0485357,50.6149855,"(50.6149855,3.0485357)",Daily_Life,hairdresser,Mode Coiffure pour Homme
node,6536701946,3.0493964,50.6266872,"(50.6266872,3.0493964)",Entertainment,fast_food,Molto Pizze
node,6643486590,3.0038075,50.6470384,"(50.6470384,3.0038075)",Daily_Life,hairdresser,Mon Ami Le Chien Toilettage
node,7999480854,3.0584188,50.6308618,"(50.6308618,3.0584188)",Daily_Life,hairdresser,Mon Coiffeur Exclusif
node,3122560241,3.0119318,50.6382448,"(50.6382448,3.0119318)",Daily_Life,hairdresser,Mon Coiffeur Salon Alveo
node,7737709369,3.0654587,50.6387521,"(50.6387521,3.0654587)",Shopping,clothes,Mon dressing lingerie
node,7216635208,3.0670135,50.6338531,"(50.6338531,3.0670135)",Daily_Life,florist,Mon Fleuriste
node,8019505334,3.0645197,50.6334940,"(50.6334940,3.0645197)",Entertainment,restaurant,Mon père
node,3201800182,3.0525261,50.6287156,"(50.6287156,3.0525261)",Entertainment,restaurant,Mon Petit Thaï
node,9053001330,3.0458687,50.6295954,"(50.6295954,3.0458687)",Shopping,clothes,Mondialshirt
node,6376825248,3.0526056,50.6287504,"(50.6287504,3.0526056)",Shopping,jewelry,Moniz et Berger
node,9964058005,3.0614845,50.6302035,"(50.6302035,3.0614845)",Entertainment,bar,Monkey
node,2419310176,3.0674188,50.6345277,"(50.6345277,3.0674188)",Daily_Life,supermarket,Monoprix
node,7444485010,3.0659353,50.6418926,"(50.6418926,3.0659353)",Entertainment,bar,Monsieur Jacques
node,5425635646,3.0649133,50.6368048,"(50.6368048,3.0649133)",Entertainment,restaurant,Monsieur Jean
node,4161754229,3.0537089,50.6328101,"(50.6328101,3.0537089)",Entertainment,bar,Monsieur le Zinc
node,6359285222,3.0640585,50.6371098,"(50.6371098,3.0640585)",Entertainment,cafe,Monsieur M
node,1366721074,3.0917396,50.6228271,"(50.6228271,3.0917396)",Public_transport,platform,Mont de Terre
node,1377616884,3.0904002,50.6231519,"(50.6231519,3.0904002)",Public_transport,platform,Mont de Terre
node,1377616887,3.0906891,50.6231934,"(50.6231934,3.0906891)",Public_transport,platform,Mont de Terre
node,2611960401,3.0915518,50.6222735,"(50.6222735,3.0915518)",Public_transport,platform,Mont de Terre
node,2612014315,3.0917980,50.6223430,"(50.6223430,3.0917980)",Public_transport,platform,Mont de Terre
node,2628885610,3.0981800,50.6342937,"(50.6342937,3.0981800)",Public_transport,platform,Montagnards
node,2628885611,3.0973262,50.6343214,"(50.6343214,3.0973262)",Public_transport,platform,Montagnards
node,6133393168,3.0635721,50.6376208,"(50.6376208,3.0635721)",Shopping,jewelry,Montblanc
node,439792377,3.0455432,50.6221266,"(50.6221266,3.0455432)",Public_transport,platform,Montebello
node,6084627139,3.0453140,50.6220154,"(50.6220154,3.0453140)",Public_transport,platform,Montebello
node,8567356635,3.0453050,50.6220433,"(50.6220433,3.0453050)",Public_transport,platform,Montebello
node,8567356636,3.0454901,50.6221446,"(50.6221446,3.0454901)",Public_transport,platform,Montebello
node,6132956431,3.0454338,50.6220459,"(50.6220459,3.0454338)",Public_transport,station,Montebello
node,8953238826,3.0439223,50.6244053,"(50.6244053,3.0439223)",Entertainment,restaurant,Mood
node,6032496255,3.0648800,50.6390721,"(50.6390721,3.0648800)",Shopping,shoes,Mood Shop
node,9158415702,3.0620759,50.6334682,"(50.6334682,3.0620759)",Sport,fitness_centre,Moov'Cycle
node,5348005205,3.0638498,50.6345524,"(50.6345524,3.0638498)",Shopping,clothes,Morgan
way,40992551,3.0639397,50.6325558,"(50.6325558,3.0639397)",Entertainment,fast_food,Moshi Moshi
way,108767992,3.0613216,50.6134467,"(50.6134467,3.0613216)",Religious,mosque,Mosquée Al Imane
way,84937317,3.0914501,50.6418945,"(50.6418945,3.0914501)",Religious,mosque,Mosquée de Lille el Forkane
way,108182762,3.0024855,50.6474830,"(50.6474830,3.0024855)",Religious,mosque,Mosquée Ennour
way,77494312,3.0744717,50.6205452,"(50.6205452,3.0744717)",Religious,mosque,Mosquée Es-Salam
node,9249238133,3.0615484,50.6387594,"(50.6387594,3.0615484)",Shopping,interior_decoration,Mouflette
node,8364469078,3.0635715,50.6279761,"(50.6279761,3.0635715)",Hotel,hotel,Moxy Lille City
node,7444485004,3.0657824,50.6416953,"(50.6416953,3.0657824)",Entertainment,fast_food,Mozz'art
node,9726321837,3.0634812,50.6226733,"(50.6226733,3.0634812)",Entertainment,fast_food,Mozza Pizza
way,77495697,3.0687100,50.6200496,"(50.6200496,3.0687100)",Entertainment,cafe,Mr. RENARD
node,6893589404,2.9869485,50.6456100,"(50.6456100,2.9869485)",Daily_Life,hairdresser,MS Coiffure
way,160074124,3.0624506,50.6275716,"(50.6275716,3.0624506)",Education,Crèche,Multi-Accueil Boules de Gomme
node,1770436864,3.0746625,50.6308454,"(50.6308454,3.0746625)",Education,Crèche,Multi-Accueil la Fabulette
node,2231973398,3.0248627,50.6299108,"(50.6299108,3.0248627)",Education,Crèche,Multi-Accueil Petite-Enfance les Loupiots
node,7881897335,3.0572472,50.6270329,"(50.6270329,3.0572472)",Entertainment,restaurant,Mumtaz Mahal
node,6359285229,3.0562241,50.6334510,"(50.6334510,3.0562241)",Convenience,beauty,Muriel T Spa
node,5342326222,3.0634500,50.6407382,"(50.6407382,3.0634500)",Shopping,clothes,Muse
way,41065833,3.0668910,50.6266631,"(50.6266631,3.0668910)",Culture,museum,Musée d'Histoire Naturelle et de Géologie
node,7818582178,3.0632054,50.6411688,"(50.6411688,3.0632054)",Culture,museum,Musée de l'Hospice Comtesse
node,5325785675,3.0743084,50.6286689,"(50.6286689,3.0743084)",Culture,museum,Musée de l'Institut Pasteur de Lille
node,5058102713,3.0693702,50.6408753,"(50.6408753,3.0693702)",Culture,museum,Musée des canonniers sédentaires de Lille
node,7442763316,3.0655079,50.6403518,"(50.6403518,3.0655079)",Shopping,musical_instrument,Muselet Luthier
node,9412387706,3.0677940,50.6245211,"(50.6245211,3.0677940)",Entertainment,bar,Musi'Quiz
node,5372798548,3.0613969,50.6224978,"(50.6224978,3.0613969)",Culture,music_school,Musicalille
node,5372798549,3.0610897,50.6224207,"(50.6224207,3.0610897)",Culture,music_school,Musicalille
node,8948387717,3.0478845,50.6158800,"(50.6158800,3.0478845)",Shopping,interior_decoration,Muy Mucho
node,8493135707,3.0579650,50.6275371,"(50.6275371,3.0579650)",Daily_Life,deli,My Love
node,2717259671,3.0936672,50.6320018,"(50.6320018,3.0936672)",Shopping,perfumery,My Perfume
node,9683425650,3.0403596,50.6277196,"(50.6277196,3.0403596)",Daily_Life,bakery,Myrtilles
node,5383857948,3.0621104,50.6379752,"(50.6379752,3.0621104)",Entertainment,restaurant,N'autre Monde
node,9391713297,3.0679390,50.6436055,"(50.6436055,3.0679390)",Entertainment,fast_food,Naam
node,7507963862,3.0684730,50.6366048,"(50.6366048,3.0684730)",Entertainment,fast_food,Nachos
way,84396700,3.0511860,50.6194435,"(50.6194435,3.0511860)",Entertainment,fast_food,Nador
node,8313114657,3.0631774,50.6338069,"(50.6338069,3.0631774)",Shopping,clothes,NAF NAF
node,9063559040,2.9778582,50.6512856,"(50.6512856,2.9778582)",Shopping,clothes,NAF NAF
node,8121423688,3.0303486,50.6342578,"(50.6342578,3.0303486)",Entertainment,restaurant,Nagoyra Roll
node,7419583303,3.0678827,50.6329755,"(50.6329755,3.0678827)",Convenience,beauty,Nail's Institut
node,7042086660,3.0625883,50.6386273,"(50.6386273,3.0625883)",Shopping,jewelry,Naoli
node,7618566527,3.0650195,50.6387025,"(50.6387025,3.0650195)",Shopping,clothes,Napapijri
node,5613160622,3.0553369,50.6341936,"(50.6341936,3.0553369)",Entertainment,fast_food,Napoli Gang
node,2611548074,3.0561133,50.6343747,"(50.6343747,3.0561133)",Public_transport,platform,Nationale
node,6491566453,3.0564426,50.6348087,"(50.6348087,3.0564426)",Public_transport,platform,Nationale
node,6491566454,3.0569859,50.6343140,"(50.6343140,3.0569859)",Public_transport,platform,Nationale
node,5163090885,3.0489855,50.6271815,"(50.6271815,3.0489855)",Daily_Life,supermarket,Naturalia
node,5199896852,3.0644149,50.6397526,"(50.6397526,3.0644149)",Shopping,clothes,Neuf Mois
way,85090190,3.0928654,50.6230645,"(50.6230645,3.0928654)",Daily_Life,hairdresser,New Hair
node,9023199481,3.0673079,50.6223076,"(50.6223076,3.0673079)",Daily_Life,hairdresser,New Style
node,5163601527,3.0720908,50.6373732,"(50.6373732,3.0720908)",Shopping,clothes,New Yorker
node,8992159052,3.0646669,50.6400397,"(50.6400397,3.0646669)",Shopping,clothes,New Zealand Rugby Spirit
node,8293916794,3.0940096,50.6318615,"(50.6318615,3.0940096)",Daily_Life,hairdresser,New's Brush
node,4431625187,3.0539085,50.6315622,"(50.6315622,3.0539085)",Daily_Life,alcohol,Nicolas
node,5163090889,3.0490706,50.6272117,"(50.6272117,3.0490706)",Daily_Life,alcohol,Nicolas
node,5199896861,3.0643521,50.6399752,"(50.6399752,3.0643521)",Daily_Life,alcohol,Nicolas
node,5163093726,3.0560707,50.6299202,"(50.6299202,3.0560707)",Entertainment,restaurant,Nigiri Thai
node,7454297248,3.0633153,50.6392559,"(50.6392559,3.0633153)",Shopping,shoes,Ninon
node,6512912118,3.0594839,50.6390063,"(50.6390063,3.0594839)",Entertainment,bar,Noao
node,5581233567,3.0535460,50.6291177,"(50.6291177,3.0535460)",Convenience,beauty,Noce
node,5724126432,3.0638907,50.6345877,"(50.6345877,3.0638907)",Shopping,cosmetics,Nocibé
node,6335434111,2.9775604,50.6511854,"(50.6511854,2.9775604)",Shopping,cosmetics,Nocibé
node,8986725222,3.0641795,50.6363955,"(50.6363955,3.0641795)",Shopping,cosmetics,Nocibé
node,5709628391,3.0603589,50.6362366,"(50.6362366,3.0603589)",Entertainment,fast_food,Nomàs
node,9319545922,3.0653852,50.6386709,"(50.6386709,3.0653852)",Entertainment,restaurant,Nonna
node,6079341966,3.0485045,50.6149276,"(50.6149276,3.0485045)",Healthcare,dentist,Nord Ortho
node,7230131508,3.0864582,50.6376383,"(50.6376383,3.0864582)",Shopping,musical_instrument,Nord Piano
way,149851830,3.0653491,50.6204838,"(50.6204838,3.0653491)",Shopping,electronics,Nord pièces ménager
node,5101058479,3.0553566,50.6308040,"(50.6308040,3.0553566)",Shopping,music,Notes en bulles
way,60491632,3.0912273,50.6500774,"(50.6500774,3.0912273)",Religious,church,Notre-Dame de Pellevoisin
node,3076442890,3.0641404,50.6365231,"(50.6365231,3.0641404)",Entertainment,cafe,Notting Hill Coffee
node,5199896853,3.0644776,50.6397486,"(50.6397486,3.0644776)",Entertainment,cafe,Notting Hill coffee
node,5324533261,3.0645952,50.6370305,"(50.6370305,3.0645952)",Entertainment,cafe,Notting Hill Coffee
node,5455331756,3.0598547,50.6386658,"(50.6386658,3.0598547)",Entertainment,cafe,Notting Hill coffee
node,6159414379,3.0597514,50.6356956,"(50.6356956,3.0597514)",Entertainment,cafe,Notting Hill coffee
node,5348005210,3.0644632,50.6349798,"(50.6349798,3.0644632)",Entertainment,fast_food,Notting Hill Coffee
node,3772617555,3.0583353,50.6389269,"(50.6389269,3.0583353)",Entertainment,restaurant,Noun
node,1643013159,3.0583173,50.6308138,"(50.6308138,3.0583173)",Daily_Life,supermarket,Nous anti-gaspi
node,5724126444,3.0671996,50.6349565,"(50.6349565,3.0671996)",Daily_Life,hairdresser,Nouvel'Hair
node,2917636333,3.0129636,50.6394368,"(50.6394368,3.0129636)",Daily_Life,pharmacy,Nouvelle Pharmacie de la Mairie
way,42435243,3.0592285,50.6367060,"(50.6367060,3.0592285)",Hotel,hotel,Novotel Lille-Centre - Grand Place
node,3715035643,3.0667407,50.6379203,"(50.6379203,3.0667407)",Entertainment,nightclub,Nox Club
node,9981202645,3.0221817,50.6344957,"(50.6344957,3.0221817)",Entertainment,cafe,Noya
node,9043833913,3.0722450,50.6382816,"(50.6382816,3.0722450)",Entertainment,restaurant,Nũ
node,8992108513,3.0616296,50.6396394,"(50.6396394,3.0616296)",Shopping,perfumery,Nuit indigo
node,4713330928,3.0456658,50.6107011,"(50.6107011,3.0456658)",Daily_Life,bakery,o p'tit plaisir
node,8015857594,3.0608258,50.6422282,"(50.6422282,3.0608258)",Entertainment,bar,Ô Papa Bar
node,5538696774,3.0548544,50.6328905,"(50.6328905,3.0548544)",Entertainment,bar,O Paradyz
node,5538696787,3.0674424,50.6373824,"(50.6373824,3.0674424)",Entertainment,restaurant,O Thai
node,3120124169,3.0407916,50.6228683,"(50.6228683,3.0407916)",Entertainment,bar,Ô Toulouse
node,9051691944,3.0353703,50.6212532,"(50.6212532,3.0353703)",Shopping,jewelry,O'bijoux d'Isly
node,4423782181,3.0551955,50.6331117,"(50.6331117,3.0551955)",Entertainment,bar,O'Corner
node,2567893852,3.0794838,50.6274687,"(50.6274687,3.0794838)",Entertainment,restaurant,O'labo
node,7625813499,3.0636997,50.6325080,"(50.6325080,3.0636997)",Entertainment,bar,O'Local
node,8946305619,3.0598337,50.6138759,"(50.6138759,3.0598337)",Daily_Life,greengrocer,O'marche des Biscottes
node,8951517489,3.0514627,50.6202833,"(50.6202833,3.0514627)",Daily_Life,tobacco,O'Nargui
node,9144685906,3.0606427,50.6366420,"(50.6366420,3.0606427)",Entertainment,bar,O'Passage
node,9972501060,3.0914621,50.6225541,"(50.6225541,3.0914621)",Entertainment,fast_food,O'Poulet Grillé
node,10108297062,3.0552985,50.6308368,"(50.6308368,3.0552985)",Entertainment,pub,O'Scotland
node,4248768550,3.0920855,50.6325887,"(50.6325887,3.0920855)",Entertainment,fast_food,O'Tacos
node,5274237680,3.0682406,50.6363485,"(50.6363485,3.0682406)",Entertainment,fast_food,O'Tacos
node,8871442617,3.0695950,50.6354439,"(50.6354439,3.0695950)",Daily_Life,hairdresser,O’Barber
node,5894458788,3.0530435,50.6320343,"(50.6320343,3.0530435)",Entertainment,fast_food,O’clock Time
node,9001296605,3.0774800,50.6291693,"(50.6291693,3.0774800)",Daily_Life,bakery,OBK
node,5651627754,3.0220640,50.6384241,"(50.6384241,3.0220640)",Shopping,travel_agency,Oceane Voyages
node,8993536176,3.0689240,50.6308290,"(50.6308290,3.0689240)",Shopping,travel_agency,Océanes Voyages
node,4509013420,3.0588830,50.6287771,"(50.6287771,3.0588830)",Entertainment,restaurant,Octopus
node,6840119266,3.0540353,50.6362911,"(50.6362911,3.0540353)",Sport,sports,Off Course Lille
node,1360169641,3.0651137,50.6383986,"(50.6383986,3.0651137)",Entertainment,cafe,Oh Gourmand'in !
way,40543968,3.0350635,50.6213128,"(50.6213128,3.0350635)",Daily_Life,florist,Oh les fleurs
node,5425635654,3.0733764,50.6289653,"(50.6289653,3.0733764)",Daily_Life,florist,Oh les fleurs
node,5579032466,3.0620480,50.6390405,"(50.6390405,3.0620480)",Convenience,beauty,Oh My Cream
node,7419198916,3.0662472,50.6361041,"(50.6361041,3.0662472)",Shopping,clothes,Okaïdi
node,8735991478,3.0643157,50.6340980,"(50.6340980,3.0643157)",Hotel,hotel,Okko Hôtel - Lille Centre
node,9931800720,3.0570016,50.6267202,"(50.6267202,3.0570016)",Entertainment,bar,Old Dirty Biniou
node,9022996460,3.0644796,50.6299243,"(50.6299243,3.0644796)",Healthcare,dentist,Olivier Lesacq
node,8871307617,3.0763516,50.6304293,"(50.6304293,3.0763516)",Daily_Life,hairdresser,Olivier Sauvage
node,5688773822,3.0599804,50.6384678,"(50.6384678,3.0599804)",Daily_Life,deli,Oliviers & Co
node,2389886650,3.0453976,50.6360563,"(50.6360563,3.0453976)",Entertainment,bar,Omega
way,1101276956,3.0344543,50.6129162,"(50.6129162,3.0344543)",Office,office,Oncolille
node,1770691360,3.0321957,50.6271144,"(50.6271144,3.0321957)",Daily_Life,hairdresser,Only Coiffure
node,5343504213,3.0556744,50.6339570,"(50.6339570,3.0556744)",Daily_Life,florist,Openflore
node,1538514273,3.0663694,50.6356823,"(50.6356823,3.0663694)",Daily_Life,optician,Optic 2000
node,4846431900,3.0624741,50.6376239,"(50.6376239,3.0624741)",Daily_Life,optician,Optic 2000
node,5325754287,3.0484928,50.6267763,"(50.6267763,3.0484928)",Daily_Life,optician,Optic 2000
node,2876189640,3.0603919,50.6359695,"(50.6359695,3.0603919)",Daily_Life,optician,Optical Center
node,6042829484,3.0643333,50.6403452,"(50.6403452,3.0643333)",Daily_Life,optician,Optical Center
node,9066122449,2.9692249,50.6384196,"(50.6384196,2.9692249)",Daily_Life,optician,Optical Center
node,8962923583,3.0601344,50.6269608,"(50.6269608,3.0601344)",Daily_Life,optician,Optique Coilliot
node,7180963266,3.0682868,50.6334701,"(50.6334701,3.0682868)",Daily_Life,optician,Optique Delory
node,6171946495,3.0225448,50.6382292,"(50.6382292,3.0225448)",Daily_Life,optician,Optique Forestier
node,6804995867,3.0619145,50.6379124,"(50.6379124,3.0619145)",Daily_Life,optician,Optique Olivier
way,85101867,3.1112467,50.6260840,"(50.6260840,3.1112467)",Daily_Life,optician,Optique Salengro
node,9161983184,3.0600451,50.6363476,"(50.6363476,3.0600451)",Shopping,jewelry,Or du Monde
node,8930273672,3.0731381,50.6380990,"(50.6380990,3.0731381)",Hotel,hotel,Orféa
node,6032496253,3.0647879,50.6392786,"(50.6392786,3.0647879)",Shopping,interior_decoration,Origami
node,7343399820,3.0591461,50.6287997,"(50.6287997,3.0591461)",Entertainment,restaurant,Origano la pizza
node,5325754279,3.0486343,50.6265781,"(50.6265781,3.0486343)",Entertainment,cafe,Osmoz Café
node,5613984871,3.0505355,50.6279179,"(50.6279179,3.0505355)",Entertainment,restaurant,Oum Falafel
node,9671912819,3.0589900,50.6440501,"(50.6440501,3.0589900)",Daily_Life,hairdresser,Oweis
node,8973547970,3.0591130,50.6407874,"(50.6407874,3.0591130)",Daily_Life,pastry,Oxalis et Bergamote
node,6327649435,3.0750896,50.6123232,"(50.6123232,3.0750896)",Public_transport,platform,P.I. de Douai
node,6327649436,3.0749635,50.6118951,"(50.6118951,3.0749635)",Public_transport,platform,P.I. de Douai
node,2611960402,3.0951952,50.6210116,"(50.6210116,3.0951952)",Public_transport,platform,P.S. de Lezennes
node,2611960403,3.0941044,50.6214799,"(50.6214799,3.0941044)",Public_transport,platform,P.S. de Lezennes
node,7457900800,3.0605267,50.6386571,"(50.6386571,3.0605267)",Entertainment,fast_food,P'tite Poutine
node,7454297244,3.0637170,50.6393902,"(50.6393902,3.0637170)",Shopping,clothes,Pablo
node,5274237677,3.0613764,50.6394396,"(50.6394396,3.0613764)",Entertainment,cafe,Pablo & Valentina
node,4421814909,3.0551099,50.6326348,"(50.6326348,3.0551099)",Entertainment,bar,Pacha Bar
node,2952111187,3.0613468,50.6331206,"(50.6331206,3.0613468)",Entertainment,fast_food,Pad Thai
node,6427720571,3.0411015,50.6334238,"(50.6334238,3.0411015)",Entertainment,fast_food,Pad Thai & Co
node,10079182918,3.0704353,50.6367519,"(50.6367519,3.0704353)",Shopping,clothes,Paefois
node,6595223285,3.0688180,50.6280019,"(50.6280019,3.0688180)",Historic,attraction,Païtiti
